CH1,CH2,CH3,CH4,CH5,CH6,Frame Counter,Timestamp
4.107,0.000,0.000,0.000,0.000,0.000,54810,14:10:09
4.108,0.000,0.000,0.000,0.000,0.000,54811,14:10:09
4.107,0.000,0.000,0.000,0.000,0.000,54812,14:10:09
4.108,0.000,0.000,0.000,0.000,0.000,54813,14:10:09
4.106,0.000,0.000,0.000,0.000,0.000,54814,14:10:09
4.107,0.000,0.000,0.000,0.000,0.000,54815,14:10:09
4.105,0.000,0.000,0.000,0.000,0.000,54816,14:10:09
4.105,0.000,0.000,0.000,0.000,0.000,54817,14:10:09
4.103,0.000,0.000,0.000,0.000,0.000,54818,14:10:09
4.103,0.000,0.000,0.000,0.000,0.000,54819,14:10:09
4.101,0.000,0.000,0.000,0.000,0.000,54820,14:10:09
4.101,0.000,0.000,0.000,0.000,0.000,54821,14:10:09
4.099,0.000,0.000,0.000,0.000,0.000,54822,14:10:09
4.099,0.000,0.000,0.000,0.000,0.000,54823,14:10:09
4.097,0.000,0.000,0.000,0.000,0.000,54824,14:10:09
4.098,0.000,0.000,0.000,0.000,0.000,54825,14:10:09
4.097,0.000,0.000,0.000,0.000,0.000,54826,14:10:09
4.098,0.000,0.000,0.000,0.000,0.000,54827,14:10:09
4.097,0.000,0.000,0.000,0.000,0.000,54828,14:10:09
4.099,0.000,0.000,0.000,0.000,0.000,54829,14:10:09
4.099,0.000,0.000,0.000,0.000,0.000,54830,14:10:09
4.102,0.000,0.000,0.000,0.000,0.000,54831,14:10:09
4.103,0.000,0.000,0.000,0.000,0.000,54832,14:10:09
4.107,0.000,0.000,0.000,0.000,0.000,54833,14:10:09
4.107,0.000,0.000,0.000,0.000,0.000,54834,14:10:09
4.110,0.000,0.000,0.000,0.000,0.000,54835,14:10:09
4.110,0.000,0.000,0.000,0.000,0.000,54836,14:10:10
4.112,0.000,0.000,0.000,0.000,0.000,54837,14:10:10
4.111,0.000,0.000,0.000,0.000,0.000,54838,14:10:10
4.112,0.000,0.000,0.000,0.000,0.000,54839,14:10:10
4.111,0.000,0.000,0.000,0.000,0.000,54840,14:10:10
4.113,0.000,0.000,0.000,0.000,0.000,54841,14:10:10
4.112,0.000,0.000,0.000,0.000,0.000,54842,14:10:10
4.114,0.000,0.000,0.000,0.000,0.000,54843,14:10:10
4.115,0.000,0.000,0.000,0.000,0.000,54844,14:10:10
4.118,0.000,0.000,0.000,0.000,0.000,54845,14:10:10
4.120,0.000,0.000,0.000,0.000,0.000,54846,14:10:10
4.125,0.000,0.000,0.000,0.000,0.000,54847,14:10:10
4.127,0.000,0.000,0.000,0.000,0.000,54848,14:10:10
4.132,0.000,0.000,0.000,0.000,0.000,54849,14:10:10
4.135,0.000,0.000,0.000,0.000,0.000,54850,14:10:10
4.141,0.000,0.000,0.000,0.000,0.000,54851,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54852,14:10:10
4.149,0.000,0.000,0.000,0.000,0.000,54853,14:10:10
4.151,0.000,0.000,0.000,0.000,0.000,54854,14:10:10
4.155,0.000,0.000,0.000,0.000,0.000,54855,14:10:10
4.156,0.000,0.000,0.000,0.000,0.000,54856,14:10:10
4.159,0.000,0.000,0.000,0.000,0.000,54857,14:10:10
4.160,0.000,0.000,0.000,0.000,0.000,54858,14:10:10
4.162,0.000,0.000,0.000,0.000,0.000,54859,14:10:10
4.161,0.000,0.000,0.000,0.000,0.000,54860,14:10:10
4.162,0.000,0.000,0.000,0.000,0.000,54861,14:10:10
4.161,0.000,0.000,0.000,0.000,0.000,54862,14:10:10
4.162,0.000,0.000,0.000,0.000,0.000,54863,14:10:10
4.160,0.000,0.000,0.000,0.000,0.000,54864,14:10:10
4.160,0.000,0.000,0.000,0.000,0.000,54865,14:10:10
4.158,0.000,0.000,0.000,0.000,0.000,54866,14:10:10
4.158,0.000,0.000,0.000,0.000,0.000,54867,14:10:10
4.156,0.000,0.000,0.000,0.000,0.000,54868,14:10:10
4.156,0.000,0.000,0.000,0.000,0.000,54869,14:10:10
4.154,0.000,0.000,0.000,0.000,0.000,54870,14:10:10
4.154,0.000,0.000,0.000,0.000,0.000,54871,14:10:10
4.151,0.000,0.000,0.000,0.000,0.000,54872,14:10:10
4.151,0.000,0.000,0.000,0.000,0.000,54873,14:10:10
4.149,0.000,0.000,0.000,0.000,0.000,54874,14:10:10
4.150,0.000,0.000,0.000,0.000,0.000,54875,14:10:10
4.148,0.000,0.000,0.000,0.000,0.000,54876,14:10:10
4.149,0.000,0.000,0.000,0.000,0.000,54877,14:10:10
4.148,0.000,0.000,0.000,0.000,0.000,54878,14:10:10
4.149,0.000,0.000,0.000,0.000,0.000,54879,14:10:10
4.147,0.000,0.000,0.000,0.000,0.000,54880,14:10:10
4.148,0.000,0.000,0.000,0.000,0.000,54881,14:10:10
4.147,0.000,0.000,0.000,0.000,0.000,54882,14:10:10
4.148,0.000,0.000,0.000,0.000,0.000,54883,14:10:10
4.146,0.000,0.000,0.000,0.000,0.000,54884,14:10:10
4.147,0.000,0.000,0.000,0.000,0.000,54885,14:10:10
4.145,0.000,0.000,0.000,0.000,0.000,54886,14:10:10
4.145,0.000,0.000,0.000,0.000,0.000,54887,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54888,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54889,14:10:10
4.143,0.000,0.000,0.000,0.000,0.000,54890,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54891,14:10:10
4.143,0.000,0.000,0.000,0.000,0.000,54892,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54893,14:10:10
4.142,0.000,0.000,0.000,0.000,0.000,54894,14:10:10
4.143,0.000,0.000,0.000,0.000,0.000,54895,14:10:10
4.142,0.000,0.000,0.000,0.000,0.000,54896,14:10:10
4.143,0.000,0.000,0.000,0.000,0.000,54897,14:10:10
4.142,0.000,0.000,0.000,0.000,0.000,54898,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54899,14:10:10
4.144,0.000,0.000,0.000,0.000,0.000,54900,14:10:10
4.146,0.000,0.000,0.000,0.000,0.000,54901,14:10:10
4.145,0.000,0.000,0.000,0.000,0.000,54902,14:10:10
4.147,0.000,0.000,0.000,0.000,0.000,54903,14:10:10
4.146,0.000,0.000,0.000,0.000,0.000,54904,14:10:10
4.147,0.000,0.000,0.000,0.000,0.000,54905,14:10:10
4.146,0.000,0.000,0.000,0.000,0.000,54906,14:10:10
4.147,0.000,0.000,0.000,0.000,0.000,54907,14:10:10
4.145,0.000,0.000,0.000,0.000,0.000,54908,14:10:10
4.146,0.000,0.000,0.000,0.000,0.000,54909,14:10:10
4.143,0.000,0.000,0.000,0.000,0.000,54910,14:10:10
4.142,0.000,0.000,0.000,0.000,0.000,54911,14:10:10
4.139,0.000,0.000,0.000,0.000,0.000,54912,14:10:10
4.138,0.000,0.000,0.000,0.000,0.000,54913,14:10:10
4.135,0.000,0.000,0.000,0.000,0.000,54914,14:10:10
4.135,0.000,0.000,0.000,0.000,0.000,54915,14:10:10
4.132,0.000,0.000,0.000,0.000,0.000,54916,14:10:10
4.131,0.000,0.000,0.000,0.000,0.000,54917,14:10:10
4.129,0.000,0.000,0.000,0.000,0.000,54918,14:10:10
4.128,0.000,0.000,0.000,0.000,0.000,54919,14:10:10
4.126,0.000,0.000,0.000,0.000,0.000,54920,14:10:10
4.125,0.000,0.000,0.000,0.000,0.000,54921,14:10:10
4.122,0.000,0.000,0.000,0.000,0.000,54922,14:10:10
4.122,0.000,0.000,0.000,0.000,0.000,54923,14:10:10
4.119,0.000,0.000,0.000,0.000,0.000,54924,14:10:10
4.118,0.000,0.000,0.000,0.000,0.000,54925,14:10:10
4.115,0.000,0.000,0.000,0.000,0.000,54926,14:10:10
4.115,0.000,0.000,0.000,0.000,0.000,54927,14:10:10
4.112,0.000,0.000,0.000,0.000,0.000,54928,14:10:10
4.112,0.000,0.000,0.000,0.000,0.000,54929,14:10:10
4.110,0.000,0.000,0.000,0.000,0.000,54930,14:10:10
4.110,0.000,0.000,0.000,0.000,0.000,54931,14:10:10
4.107,0.000,0.000,0.000,0.000,0.000,54932,14:10:10
4.107,0.000,0.000,0.000,0.000,0.000,54933,14:10:10
4.104,0.000,0.000,0.000,0.000,0.000,54934,14:10:10
4.104,0.000,0.000,0.000,0.000,0.000,54935,14:10:10
4.101,0.000,0.000,0.000,0.000,0.000,54936,14:10:11
4.100,0.000,0.000,0.000,0.000,0.000,54937,14:10:11
4.097,0.000,0.000,0.000,0.000,0.000,54938,14:10:11
4.097,0.000,0.000,0.000,0.000,0.000,54939,14:10:11
4.094,0.000,0.000,0.000,0.000,0.000,54940,14:10:11
4.094,0.000,0.000,0.000,0.000,0.000,54941,14:10:11
4.091,0.000,0.000,0.000,0.000,0.000,54942,14:10:11
4.092,0.000,0.000,0.000,0.000,0.000,54943,14:10:11
4.090,0.000,0.000,0.000,0.000,0.000,54944,14:10:11
4.091,0.000,0.000,0.000,0.000,0.000,54945,14:10:11
4.089,0.000,0.000,0.000,0.000,0.000,54946,14:10:11
4.089,0.000,0.000,0.000,0.000,0.000,54947,14:10:11
4.087,0.000,0.000,0.000,0.000,0.000,54948,14:10:11
4.087,0.000,0.000,0.000,0.000,0.000,54949,14:10:11
4.085,0.000,0.000,0.000,0.000,0.000,54950,14:10:11
4.085,0.000,0.000,0.000,0.000,0.000,54951,14:10:11
4.083,0.000,0.000,0.000,0.000,0.000,54952,14:10:11
4.083,0.000,0.000,0.000,0.000,0.000,54953,14:10:11
4.080,0.000,0.000,0.000,0.000,0.000,54954,14:10:11
4.080,0.000,0.000,0.000,0.000,0.000,54955,14:10:11
4.078,0.000,0.000,0.000,0.000,0.000,54956,14:10:11
4.078,0.000,0.000,0.000,0.000,0.000,54957,14:10:11
4.076,0.000,0.000,0.000,0.000,0.000,54958,14:10:11
4.076,0.000,0.000,0.000,0.000,0.000,54959,14:10:11
4.074,0.000,0.000,0.000,0.000,0.000,54960,14:10:11
4.075,0.000,0.000,0.000,0.000,0.000,54961,14:10:11
4.073,0.000,0.000,0.000,0.000,0.000,54962,14:10:11
4.073,0.000,0.000,0.000,0.000,0.000,54963,14:10:11
4.071,0.000,0.000,0.000,0.000,0.000,54964,14:10:11
4.072,0.000,0.000,0.000,0.000,0.000,54965,14:10:11
4.070,0.000,0.000,0.000,0.000,0.000,54966,14:10:11
4.070,0.000,0.000,0.000,0.000,0.000,54967,14:10:11
4.068,0.000,0.000,0.000,0.000,0.000,54968,14:10:11
4.069,0.000,0.000,0.000,0.000,0.000,54969,14:10:11
4.067,0.000,0.000,0.000,0.000,0.000,54970,14:10:11
4.067,0.000,0.000,0.000,0.000,0.000,54971,14:10:11
4.065,0.000,0.000,0.000,0.000,0.000,54972,14:10:11
4.066,0.000,0.000,0.000,0.000,0.000,54973,14:10:11
4.064,0.000,0.000,0.000,0.000,0.000,54974,14:10:11
4.065,0.000,0.000,0.000,0.000,0.000,54975,14:10:11
4.063,0.000,0.000,0.000,0.000,0.000,54976,14:10:11
4.064,0.000,0.000,0.000,0.000,0.000,54977,14:10:11
4.062,0.000,0.000,0.000,0.000,0.000,54978,14:10:11
4.063,0.000,0.000,0.000,0.000,0.000,54979,14:10:11
4.061,0.000,0.000,0.000,0.000,0.000,54980,14:10:11
4.062,0.000,0.000,0.000,0.000,0.000,54981,14:10:11
4.060,0.000,0.000,0.000,0.000,0.000,54982,14:10:11
4.061,0.000,0.000,0.000,0.000,0.000,54983,14:10:11
4.059,0.000,0.000,0.000,0.000,0.000,54984,14:10:11
4.059,0.000,0.000,0.000,0.000,0.000,54985,14:10:11
4.057,0.000,0.000,0.000,0.000,0.000,54986,14:10:11
4.058,0.000,0.000,0.000,0.000,0.000,54987,14:10:11
4.056,0.000,0.000,0.000,0.000,0.000,54988,14:10:11
4.056,0.000,0.000,0.000,0.000,0.000,54989,14:10:11
4.055,0.000,0.000,0.000,0.000,0.000,54990,14:10:11
4.055,0.000,0.000,0.000,0.000,0.000,54991,14:10:11
4.054,0.000,0.000,0.000,0.000,0.000,54992,14:10:11
4.054,0.000,0.000,0.000,0.000,0.000,54993,14:10:11
4.053,0.000,0.000,0.000,0.000,0.000,54994,14:10:11
4.053,0.000,0.000,0.000,0.000,0.000,54995,14:10:11
4.051,0.000,0.000,0.000,0.000,0.000,54996,14:10:11
4.052,0.000,0.000,0.000,0.000,0.000,54997,14:10:11
4.050,0.000,0.000,0.000,0.000,0.000,54998,14:10:11
4.051,0.000,0.000,0.000,0.000,0.000,54999,14:10:11
4.049,0.000,0.000,0.000,0.000,0.000,55000,14:10:11
4.049,0.000,0.000,0.000,0.000,0.000,55001,14:10:11
4.048,0.000,0.000,0.000,0.000,0.000,55002,14:10:11
4.048,0.000,0.000,0.000,0.000,0.000,55003,14:10:11
4.046,0.000,0.000,0.000,0.000,0.000,55004,14:10:11
4.047,0.000,0.000,0.000,0.000,0.000,55005,14:10:11
4.045,0.000,0.000,0.000,0.000,0.000,55006,14:10:11
4.046,0.000,0.000,0.000,0.000,0.000,55007,14:10:11
4.044,0.000,0.000,0.000,0.000,0.000,55008,14:10:11
4.045,0.000,0.000,0.000,0.000,0.000,55009,14:10:11
4.043,0.000,0.000,0.000,0.000,0.000,55010,14:10:11
4.044,0.000,0.000,0.000,0.000,0.000,55011,14:10:11
4.042,0.000,0.000,0.000,0.000,0.000,55012,14:10:11
4.043,0.000,0.000,0.000,0.000,0.000,55013,14:10:11
4.041,0.000,0.000,0.000,0.000,0.000,55014,14:10:11
4.042,0.000,0.000,0.000,0.000,0.000,55015,14:10:11
4.041,0.000,0.000,0.000,0.000,0.000,55016,14:10:11
4.042,0.000,0.000,0.000,0.000,0.000,55017,14:10:11
4.040,0.000,0.000,0.000,0.000,0.000,55018,14:10:11
4.041,0.000,0.000,0.000,0.000,0.000,55019,14:10:11
4.040,0.000,0.000,0.000,0.000,0.000,55020,14:10:11
4.040,0.000,0.000,0.000,0.000,0.000,55021,14:10:11
4.038,0.000,0.000,0.000,0.000,0.000,55022,14:10:11
4.039,0.000,0.000,0.000,0.000,0.000,55023,14:10:11
4.037,0.000,0.000,0.000,0.000,0.000,55024,14:10:11
4.038,0.000,0.000,0.000,0.000,0.000,55025,14:10:11
4.037,0.000,0.000,0.000,0.000,0.000,55026,14:10:11
4.038,0.000,0.000,0.000,0.000,0.000,55027,14:10:11
4.037,0.000,0.000,0.000,0.000,0.000,55028,14:10:11
4.040,0.000,0.000,0.000,0.000,0.000,55029,14:10:11
4.040,0.000,0.000,0.000,0.000,0.000,55030,14:10:11
4.043,0.000,0.000,0.000,0.000,0.000,55031,14:10:11
4.044,0.000,0.000,0.000,0.000,0.000,55032,14:10:11
4.048,0.000,0.000,0.000,0.000,0.000,55033,14:10:11
4.050,0.000,0.000,0.000,0.000,0.000,55034,14:10:11
4.054,0.000,0.000,0.000,0.000,0.000,55035,14:10:11
4.056,0.000,0.000,0.000,0.000,0.000,55036,14:10:12
4.058,0.000,0.000,0.000,0.000,0.000,55037,14:10:12
4.059,0.000,0.000,0.000,0.000,0.000,55038,14:10:12
4.060,0.000,0.000,0.000,0.000,0.000,55039,14:10:12
4.060,0.000,0.000,0.000,0.000,0.000,55040,14:10:12
4.061,0.000,0.000,0.000,0.000,0.000,55041,14:10:12
4.060,0.000,0.000,0.000,0.000,0.000,55042,14:10:12
4.062,0.000,0.000,0.000,0.000,0.000,55043,14:10:12
4.061,0.000,0.000,0.000,0.000,0.000,55044,14:10:12
4.063,0.000,0.000,0.000,0.000,0.000,55045,14:10:12
4.062,0.000,0.000,0.000,0.000,0.000,55046,14:10:12
4.064,0.000,0.000,0.000,0.000,0.000,55047,14:10:12
4.063,0.000,0.000,0.000,0.000,0.000,55048,14:10:12
4.063,0.000,0.000,0.000,0.000,0.000,55049,14:10:12
4.062,0.000,0.000,0.000,0.000,0.000,55050,14:10:12
4.062,0.000,0.000,0.000,0.000,0.000,55051,14:10:12
4.060,0.000,0.000,0.000,0.000,0.000,55052,14:10:12
4.060,0.000,0.000,0.000,0.000,0.000,55053,14:10:12
4.059,0.000,0.000,0.000,0.000,0.000,55054,14:10:12
4.060,0.000,0.000,0.000,0.000,0.000,55055,14:10:12
4.058,0.000,0.000,0.000,0.000,0.000,55056,14:10:12
4.059,0.000,0.000,0.000,0.000,0.000,55057,14:10:12
4.058,0.000,0.000,0.000,0.000,0.000,55058,14:10:12
4.058,0.000,0.000,0.000,0.000,0.000,55059,14:10:12
4.056,0.000,0.000,0.000,0.000,0.000,55060,14:10:12
4.056,0.000,0.000,0.000,0.000,0.000,55061,14:10:12
4.053,0.000,0.000,0.000,0.000,0.000,55062,14:10:12
4.053,0.000,0.000,0.000,0.000,0.000,55063,14:10:12
4.051,0.000,0.000,0.000,0.000,0.000,55064,14:10:12
4.051,0.000,0.000,0.000,0.000,0.000,55065,14:10:12
4.049,0.000,0.000,0.000,0.000,0.000,55066,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55067,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55068,14:10:12
4.049,0.000,0.000,0.000,0.000,0.000,55069,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55070,14:10:12
4.049,0.000,0.000,0.000,0.000,0.000,55071,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55072,14:10:12
4.049,0.000,0.000,0.000,0.000,0.000,55073,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55074,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55075,14:10:12
4.049,0.000,0.000,0.000,0.000,0.000,55076,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55077,14:10:12
4.049,0.000,0.000,0.000,0.000,0.000,55078,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55079,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55080,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55081,14:10:12
4.046,0.000,0.000,0.000,0.000,0.000,55082,14:10:12
4.046,0.000,0.000,0.000,0.000,0.000,55083,14:10:12
4.045,0.000,0.000,0.000,0.000,0.000,55084,14:10:12
4.046,0.000,0.000,0.000,0.000,0.000,55085,14:10:12
4.045,0.000,0.000,0.000,0.000,0.000,55086,14:10:12
4.046,0.000,0.000,0.000,0.000,0.000,55087,14:10:12
4.045,0.000,0.000,0.000,0.000,0.000,55088,14:10:12
4.045,0.000,0.000,0.000,0.000,0.000,55089,14:10:12
4.044,0.000,0.000,0.000,0.000,0.000,55090,14:10:12
4.045,0.000,0.000,0.000,0.000,0.000,55091,14:10:12
4.043,0.000,0.000,0.000,0.000,0.000,55092,14:10:12
4.044,0.000,0.000,0.000,0.000,0.000,55093,14:10:12
4.042,0.000,0.000,0.000,0.000,0.000,55094,14:10:12
4.043,0.000,0.000,0.000,0.000,0.000,55095,14:10:12
4.041,0.000,0.000,0.000,0.000,0.000,55096,14:10:12
4.041,0.000,0.000,0.000,0.000,0.000,55097,14:10:12
4.040,0.000,0.000,0.000,0.000,0.000,55098,14:10:12
4.040,0.000,0.000,0.000,0.000,0.000,55099,14:10:12
4.039,0.000,0.000,0.000,0.000,0.000,55100,14:10:12
4.040,0.000,0.000,0.000,0.000,0.000,55101,14:10:12
4.039,0.000,0.000,0.000,0.000,0.000,55102,14:10:12
4.039,0.000,0.000,0.000,0.000,0.000,55103,14:10:12
4.038,0.000,0.000,0.000,0.000,0.000,55104,14:10:12
4.039,0.000,0.000,0.000,0.000,0.000,55105,14:10:12
4.037,0.000,0.000,0.000,0.000,0.000,55106,14:10:12
4.038,0.000,0.000,0.000,0.000,0.000,55107,14:10:12
4.036,0.000,0.000,0.000,0.000,0.000,55108,14:10:12
4.037,0.000,0.000,0.000,0.000,0.000,55109,14:10:12
4.036,0.000,0.000,0.000,0.000,0.000,55110,14:10:12
4.038,0.000,0.000,0.000,0.000,0.000,55111,14:10:12
4.038,0.000,0.000,0.000,0.000,0.000,55112,14:10:12
4.041,0.000,0.000,0.000,0.000,0.000,55113,14:10:12
4.041,0.000,0.000,0.000,0.000,0.000,55114,14:10:12
4.044,0.000,0.000,0.000,0.000,0.000,55115,14:10:12
4.044,0.000,0.000,0.000,0.000,0.000,55116,14:10:12
4.045,0.000,0.000,0.000,0.000,0.000,55117,14:10:12
4.044,0.000,0.000,0.000,0.000,0.000,55118,14:10:12
4.044,0.000,0.000,0.000,0.000,0.000,55119,14:10:12
4.042,0.000,0.000,0.000,0.000,0.000,55120,14:10:12
4.041,0.000,0.000,0.000,0.000,0.000,55121,14:10:12
4.040,0.000,0.000,0.000,0.000,0.000,55122,14:10:12
4.041,0.000,0.000,0.000,0.000,0.000,55123,14:10:12
4.040,0.000,0.000,0.000,0.000,0.000,55124,14:10:12
4.043,0.000,0.000,0.000,0.000,0.000,55125,14:10:12
4.043,0.000,0.000,0.000,0.000,0.000,55126,14:10:12
4.046,0.000,0.000,0.000,0.000,0.000,55127,14:10:12
4.047,0.000,0.000,0.000,0.000,0.000,55128,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55129,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55130,14:10:12
4.051,0.000,0.000,0.000,0.000,0.000,55131,14:10:12
4.051,0.000,0.000,0.000,0.000,0.000,55132,14:10:12
4.051,0.000,0.000,0.000,0.000,0.000,55133,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55134,14:10:12
4.050,0.000,0.000,0.000,0.000,0.000,55135,14:10:12
4.048,0.000,0.000,0.000,0.000,0.000,55136,14:10:13
4.048,0.000,0.000,0.000,0.000,0.000,55137,14:10:13
4.046,0.000,0.000,0.000,0.000,0.000,55138,14:10:13
4.046,0.000,0.000,0.000,0.000,0.000,55139,14:10:13
4.044,0.000,0.000,0.000,0.000,0.000,55140,14:10:13
4.044,0.000,0.000,0.000,0.000,0.000,55141,14:10:13
4.042,0.000,0.000,0.000,0.000,0.000,55142,14:10:13
4.043,0.000,0.000,0.000,0.000,0.000,55143,14:10:13
4.041,0.000,0.000,0.000,0.000,0.000,55144,14:10:13
4.042,0.000,0.000,0.000,0.000,0.000,55145,14:10:13
4.041,0.000,0.000,0.000,0.000,0.000,55146,14:10:13
4.042,0.000,0.000,0.000,0.000,0.000,55147,14:10:13
4.042,0.000,0.000,0.000,0.000,0.000,55148,14:10:13
4.043,0.000,0.000,0.000,0.000,0.000,55149,14:10:13
4.043,0.000,0.000,0.000,0.000,0.000,55150,14:10:13
4.045,0.000,0.000,0.000,0.000,0.000,55151,14:10:13
4.045,0.000,0.000,0.000,0.000,0.000,55152,14:10:13
4.047,0.000,0.000,0.000,0.000,0.000,55153,14:10:13
4.046,0.000,0.000,0.000,0.000,0.000,55154,14:10:13
4.047,0.000,0.000,0.000,0.000,0.000,55155,14:10:13
4.046,0.000,0.000,0.000,0.000,0.000,55156,14:10:13
4.047,0.000,0.000,0.000,0.000,0.000,55157,14:10:13
4.045,0.000,0.000,0.000,0.000,0.000,55158,14:10:13
4.045,0.000,0.000,0.000,0.000,0.000,55159,14:10:13
4.044,0.000,0.000,0.000,0.000,0.000,55160,14:10:13
4.045,0.000,0.000,0.000,0.000,0.000,55161,14:10:13
4.044,0.000,0.000,0.000,0.000,0.000,55162,14:10:13
4.045,0.000,0.000,0.000,0.000,0.000,55163,14:10:13
4.043,0.000,0.000,0.000,0.000,0.000,55164,14:10:13
4.044,0.000,0.000,0.000,0.000,0.000,55165,14:10:13
4.042,0.000,0.000,0.000,0.000,0.000,55166,14:10:13
4.043,0.000,0.000,0.000,0.000,0.000,55167,14:10:13
4.041,0.000,0.000,0.000,0.000,0.000,55168,14:10:13
4.042,0.000,0.000,0.000,0.000,0.000,55169,14:10:13
4.040,0.000,0.000,0.000,0.000,0.000,55170,14:10:13
4.041,0.000,0.000,0.000,0.000,0.000,55171,14:10:13
4.039,0.000,0.000,0.000,0.000,0.000,55172,14:10:13
4.040,0.000,0.000,0.000,0.000,0.000,55173,14:10:13
4.038,0.000,0.000,0.000,0.000,0.000,55174,14:10:13
4.038,0.000,0.000,0.000,0.000,0.000,55175,14:10:13
4.037,0.000,0.000,0.000,0.000,0.000,55176,14:10:13
4.037,0.000,0.000,0.000,0.000,0.000,55177,14:10:13
4.036,0.000,0.000,0.000,0.000,0.000,55178,14:10:13
4.036,0.000,0.000,0.000,0.000,0.000,55179,14:10:13
4.035,0.000,0.000,0.000,0.000,0.000,55180,14:10:13
4.036,0.000,0.000,0.000,0.000,0.000,55181,14:10:13
4.034,0.000,0.000,0.000,0.000,0.000,55182,14:10:13
4.035,0.000,0.000,0.000,0.000,0.000,55183,14:10:13
4.033,0.000,0.000,0.000,0.000,0.000,55184,14:10:13
4.034,0.000,0.000,0.000,0.000,0.000,55185,14:10:13
4.033,0.000,0.000,0.000,0.000,0.000,55186,14:10:13
4.033,0.000,0.000,0.000,0.000,0.000,55187,14:10:13
4.032,0.000,0.000,0.000,0.000,0.000,55188,14:10:13
4.032,0.000,0.000,0.000,0.000,0.000,55189,14:10:13
4.030,0.000,0.000,0.000,0.000,0.000,55190,14:10:13
4.031,0.000,0.000,0.000,0.000,0.000,55191,14:10:13
4.029,0.000,0.000,0.000,0.000,0.000,55192,14:10:13
4.030,0.000,0.000,0.000,0.000,0.000,55193,14:10:13
4.028,0.000,0.000,0.000,0.000,0.000,55194,14:10:13
4.028,0.000,0.000,0.000,0.000,0.000,55195,14:10:13
4.026,0.000,0.000,0.000,0.000,0.000,55196,14:10:13
4.026,0.000,0.000,0.000,0.000,0.000,55197,14:10:13
4.024,0.000,0.000,0.000,0.000,0.000,55198,14:10:13
4.025,0.000,0.000,0.000,0.000,0.000,55199,14:10:13
4.023,0.000,0.000,0.000,0.000,0.000,55200,14:10:13
4.023,0.000,0.000,0.000,0.000,0.000,55201,14:10:13
4.022,0.000,0.000,0.000,0.000,0.000,55202,14:10:13
4.022,0.000,0.000,0.000,0.000,0.000,55203,14:10:13
4.020,0.000,0.000,0.000,0.000,0.000,55204,14:10:13
4.020,0.000,0.000,0.000,0.000,0.000,55205,14:10:13
4.017,0.000,0.000,0.000,0.000,0.000,55206,14:10:13
4.017,0.000,0.000,0.000,0.000,0.000,55207,14:10:13
4.015,0.000,0.000,0.000,0.000,0.000,55208,14:10:13
4.015,0.000,0.000,0.000,0.000,0.000,55209,14:10:13
4.013,0.000,0.000,0.000,0.000,0.000,55210,14:10:13
4.013,0.000,0.000,0.000,0.000,0.000,55211,14:10:13
4.012,0.000,0.000,0.000,0.000,0.000,55212,14:10:13
4.012,0.000,0.000,0.000,0.000,0.000,55213,14:10:13
4.011,0.000,0.000,0.000,0.000,0.000,55214,14:10:13
4.011,0.000,0.000,0.000,0.000,0.000,55215,14:10:13
4.010,0.000,0.000,0.000,0.000,0.000,55216,14:10:13
4.010,0.000,0.000,0.000,0.000,0.000,55217,14:10:13
4.008,0.000,0.000,0.000,0.000,0.000,55218,14:10:13
4.009,0.000,0.000,0.000,0.000,0.000,55219,14:10:13
4.007,0.000,0.000,0.000,0.000,0.000,55220,14:10:13
4.007,0.000,0.000,0.000,0.000,0.000,55221,14:10:13
4.006,0.000,0.000,0.000,0.000,0.000,55222,14:10:13
4.006,0.000,0.000,0.000,0.000,0.000,55223,14:10:13
4.005,0.000,0.000,0.000,0.000,0.000,55224,14:10:13
4.006,0.000,0.000,0.000,0.000,0.000,55225,14:10:13
4.004,0.000,0.000,0.000,0.000,0.000,55226,14:10:13
4.005,0.000,0.000,0.000,0.000,0.000,55227,14:10:13
4.003,0.000,0.000,0.000,0.000,0.000,55228,14:10:13
4.004,0.000,0.000,0.000,0.000,0.000,55229,14:10:13
4.002,0.000,0.000,0.000,0.000,0.000,55230,14:10:13
4.003,0.000,0.000,0.000,0.000,0.000,55231,14:10:13
4.001,0.000,0.000,0.000,0.000,0.000,55232,14:10:13
